"rt","stimulus","key_press","type","part","color","position","trial_type","trial_index","time_elapsed","internal_node_id","subject","accuracy"
"1108.6450000293553","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""585.1"" fill=""green""/></svg>","83","stim_present","training","green","middle","html-keyboard-response","3","10344","0.0-2.0-0.0-1.0","fruq","true"
"421.1399999912828","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""307.5"" fill=""green""/></svg>","83","stim_present","training","green","left","html-keyboard-response","5","11285","0.0-2.0-0.0-1.1","fruq","true"
"501.98500003898516","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""585.1"" fill=""red""/></svg>","76","stim_present","training","red","middle","html-keyboard-response","7","12313","0.0-2.0-0.0-1.2","fruq","true"
"572.0849999925122","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""307.5"" fill=""red""/></svg>","76","stim_present","training","red","left","html-keyboard-response","9","13395","0.0-2.0-0.0-1.3","fruq","true"
"444.4999999832362","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""922.5"" fill=""green""/></svg>","83","stim_present","training","green","right","html-keyboard-response","11","14348","0.0-2.0-0.0-1.4","fruq","true"
"600.62000004109","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""922.5"" fill=""red""/></svg>","76","stim_present","training","red","right","html-keyboard-response","13","15471","0.0-2.0-0.0-1.5","fruq","true"
"539.2799999681301","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""585.1"" fill=""red""/></svg>","76","stim_present","training","red","middle","html-keyboard-response","15","16523","0.0-2.0-0.0-1.6","fruq","true"
"385.4999999748543","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""922.5"" fill=""red""/></svg>","76","stim_present","training","red","right","html-keyboard-response","17","17435","0.0-2.0-0.0-1.7","fruq","true"
"442.5399999599904","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""307.5"" fill=""green""/></svg>","83","stim_present","training","green","left","html-keyboard-response","19","18386","0.0-2.0-0.0-1.8","fruq","true"
"461.58500004094094","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""585.1"" fill=""green""/></svg>","83","stim_present","training","green","middle","html-keyboard-response","21","19355","0.0-2.0-0.0-1.9","fruq","true"
"507.9050000058487","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""922.5"" fill=""green""/></svg>","83","stim_present","training","green","right","html-keyboard-response","23","20372","0.0-2.0-0.0-1.10","fruq","true"
"457.750000001397","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""307.5"" fill=""red""/></svg>","76","stim_present","training","red","left","html-keyboard-response","25","21352","0.0-2.0-0.0-1.11","fruq","true"
"847.4750000168569","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""922.5"" fill=""red""/></svg>","76","stim_present","test","red","right","html-keyboard-response","28","29762","0.0-3.0-0.0-1.0","fruq","true"
"440.70499995723367","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""585.1"" fill=""green""/></svg>","83","stim_present","test","green","middle","html-keyboard-response","30","30713","0.0-3.0-0.0-1.1","fruq","true"
"415.1399999973364","<svg height=""598"" width=""1230""><rect height=""59.8"" width=""59.8""y=""269.1""x=""307.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","32","31634","0.0-3.0-0.0-1.2","fruq","true"
