"rt","stimulus","key_press","type","part","color","position","trial_type","trial_index","time_elapsed","internal_node_id","subject","accuracy"
"726.9949999899836","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""665.25"" fill=""green""/></svg>","83","stim_present","training","green","middle","html-keyboard-response","3","25172","0.0-2.0-0.0-1.0","w3u3","true"
"442.574999993667","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""347.5"" fill=""green""/></svg>","83","stim_present","training","green","left","html-keyboard-response","5","26117","0.0-2.0-0.0-1.1","w3u3","true"
"399.1050000040559","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""347.5"" fill=""red""/></svg>","76","stim_present","training","red","left","html-keyboard-response","7","27022","0.0-2.0-0.0-1.2","w3u3","true"
"440.15999999828637","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""1042.5"" fill=""green""/></svg>","83","stim_present","training","green","right","html-keyboard-response","9","27964","0.0-2.0-0.0-1.3","w3u3","true"
"492.45499999960884","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""665.25"" fill=""red""/></svg>","76","stim_present","training","red","middle","html-keyboard-response","11","28960","0.0-2.0-0.0-1.4","w3u3","true"
"363.47500000556465","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""1042.5"" fill=""red""/></svg>","76","stim_present","training","red","right","html-keyboard-response","13","29826","0.0-2.0-0.0-1.5","w3u3","true"
"392.9950000019744","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""665.25"" fill=""green""/></svg>","83","stim_present","training","green","middle","html-keyboard-response","15","30724","0.0-2.0-0.0-1.6","w3u3","true"
"383.6799999990035","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""347.5"" fill=""red""/></svg>","76","stim_present","training","red","left","html-keyboard-response","17","31613","0.0-2.0-0.0-1.7","w3u3","true"
"590.7549999974435","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""665.25"" fill=""red""/></svg>","76","stim_present","training","red","middle","html-keyboard-response","19","32710","0.0-2.0-0.0-1.8","w3u3","true"
"348.21999999985565","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""1042.5"" fill=""red""/></svg>","76","stim_present","training","red","right","html-keyboard-response","21","33565","0.0-2.0-0.0-1.9","w3u3","true"
"428.2250000105705","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""1042.5"" fill=""green""/></svg>","83","stim_present","training","green","right","html-keyboard-response","23","34498","0.0-2.0-0.0-1.10","w3u3","true"
"379.7199999971781","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""347.5"" fill=""green""/></svg>","83","stim_present","training","green","left","html-keyboard-response","25","35384","0.0-2.0-0.0-1.11","w3u3","true"
"378.0900000128895","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""1042.5"" fill=""red""/></svg>","76","stim_present","test","red","right","html-keyboard-response","28","43215","0.0-3.0-0.0-1.0","w3u3","true"
"391.4950000034878","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""665.25"" fill=""red""/></svg>","76","stim_present","test","red","middle","html-keyboard-response","30","44110","0.0-3.0-0.0-1.1","w3u3","true"
"365.61999999685213","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""665.25"" fill=""green""/></svg>","83","stim_present","test","green","middle","html-keyboard-response","32","44977","0.0-3.0-0.0-1.2","w3u3","true"
"432.63999999908265","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""347.5"" fill=""red""/></svg>","76","stim_present","test","red","left","html-keyboard-response","34","45912","0.0-3.0-0.0-1.3","w3u3","true"
"449.15000000037253","<svg height=""595"" width=""1390""><rect height=""59.5"" width=""59.5""y=""267.75""x=""347.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","36","46866","0.0-3.0-0.0-1.4","w3u3","true"
