"rt","stimulus","key_press","type","part","color","position","trial_type","trial_index","time_elapsed","internal_node_id","subject","accuracy"
"569.2500000004657","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""red""/></svg>","76","stim_present","training","red","middle","html-keyboard-response","3","32366","0.0-2.0-0.0-1.0","27y9","true"
"435.7249999884516","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","training","green","middle","html-keyboard-response","5","33319","0.0-2.0-0.0-1.1","27y9","true"
"411.5950000123121","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""green""/></svg>","83","stim_present","training","green","left","html-keyboard-response","7","34243","0.0-2.0-0.0-1.2","27y9","true"
"456.96999999927357","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""green""/></svg>","83","stim_present","training","green","right","html-keyboard-response","9","35216","0.0-2.0-0.0-1.3","27y9","true"
"409.37499998835847","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""red""/></svg>","76","stim_present","training","red","right","html-keyboard-response","11","36150","0.0-2.0-0.0-1.4","27y9","true"
"420.8700000308454","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""red""/></svg>","76","stim_present","training","red","left","html-keyboard-response","13","37087","0.0-2.0-0.0-1.5","27y9","true"
"460.0649999920279","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""green""/></svg>","76","stim_present","training","green","left","html-keyboard-response","15","38062","0.0-2.0-0.0-1.6","27y9","false"
"543.8449999783188","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""red""/></svg>","76","stim_present","training","red","left","html-keyboard-response","17","39128","0.0-2.0-0.0-1.7","27y9","true"
"516.5450000204146","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","training","green","middle","html-keyboard-response","19","40148","0.0-2.0-0.0-1.8","27y9","true"
"486.95500002941117","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""red""/></svg>","76","stim_present","training","red","middle","html-keyboard-response","21","41144","0.0-2.0-0.0-1.9","27y9","true"
"444.06499998876825","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""red""/></svg>","76","stim_present","training","red","right","html-keyboard-response","23","42096","0.0-2.0-0.0-1.10","27y9","true"
"432.7000000048429","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""green""/></svg>","83","stim_present","training","green","right","html-keyboard-response","25","43041","0.0-2.0-0.0-1.11","27y9","true"
"687.7950000343844","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""red""/></svg>","76","stim_present","test","red","middle","html-keyboard-response","28","52529","0.0-3.0-0.0-1.0","27y9","true"
"454.0900000138208","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""green""/></svg>","83","stim_present","test","green","right","html-keyboard-response","30","53494","0.0-3.0-0.0-1.1","27y9","true"
"425.7649999926798","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","test","green","middle","html-keyboard-response","32","54430","0.0-3.0-0.0-1.2","27y9","true"
"437.78500001644716","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""red""/></svg>","76","stim_present","test","red","left","html-keyboard-response","34","55371","0.0-3.0-0.0-1.3","27y9","true"
"412.99500002060086","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","36","56291","0.0-3.0-0.0-1.4","27y9","true"
"397.8750000242144","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""red""/></svg>","76","stim_present","test","red","right","html-keyboard-response","38","57211","0.0-3.0-0.0-1.5","27y9","true"
"499.2099999799393","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","test","green","middle","html-keyboard-response","40","58223","0.0-3.0-0.0-1.6","27y9","true"
"476.9749999977648","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""green""/></svg>","83","stim_present","test","green","right","html-keyboard-response","42","59213","0.0-3.0-0.0-1.7","27y9","true"
"493.3500000042841","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""red""/></svg>","76","stim_present","test","red","right","html-keyboard-response","44","60220","0.0-3.0-0.0-1.8","27y9","true"
"520.7550000050105","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""red""/></svg>","76","stim_present","test","red","middle","html-keyboard-response","46","61250","0.0-3.0-0.0-1.9","27y9","true"
"673.3499999972992","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","48","62432","0.0-3.0-0.0-1.10","27y9","true"
"692.8099999786355","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""red""/></svg>","76","stim_present","test","red","left","html-keyboard-response","50","63634","0.0-3.0-0.0-1.11","27y9","true"
"398.22500001173466","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""red""/></svg>","76","stim_present","test","red","left","html-keyboard-response","52","64537","0.0-3.0-0.0-1.12","27y9","true"
"538.8599999714643","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","test","green","middle","html-keyboard-response","54","65588","0.0-3.0-0.0-1.13","27y9","true"
"459.67000001110137","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""red""/></svg>","76","stim_present","test","red","middle","html-keyboard-response","56","66565","0.0-3.0-0.0-1.14","27y9","true"
"368.0150000145659","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""green""/></svg>","83","stim_present","test","green","right","html-keyboard-response","58","67441","0.0-3.0-0.0-1.15","27y9","true"
"371.41500000143424","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","60","68316","0.0-3.0-0.0-1.16","27y9","true"
"357.30999999213964","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""red""/></svg>","76","stim_present","test","red","right","html-keyboard-response","62","69181","0.0-3.0-0.0-1.17","27y9","true"
"512.540000025183","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""green""/></svg>","83","stim_present","test","green","right","html-keyboard-response","64","70202","0.0-3.0-0.0-1.18","27y9","true"
"444.39499999862164","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","test","green","middle","html-keyboard-response","66","71162","0.0-3.0-0.0-1.19","27y9","true"
"407.47999999439344","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""red""/></svg>","76","stim_present","test","red","left","html-keyboard-response","68","72090","0.0-3.0-0.0-1.20","27y9","true"
"565.1850000140257","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""red""/></svg>","76","stim_present","test","red","right","html-keyboard-response","70","73170","0.0-3.0-0.0-1.21","27y9","true"
"379.7400000039488","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","72","74067","0.0-3.0-0.0-1.22","27y9","true"
"440.11999998474494","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""red""/></svg>","76","stim_present","test","red","middle","html-keyboard-response","74","75021","0.0-3.0-0.0-1.23","27y9","true"
"409.7300000139512","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","test","green","middle","html-keyboard-response","76","75936","0.0-3.0-0.0-1.24","27y9","true"
"399.81999999145046","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""red""/></svg>","76","stim_present","test","red","right","html-keyboard-response","78","76853","0.0-3.0-0.0-1.25","27y9","true"
"366.4149999967776","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","80","77734","0.0-3.0-0.0-1.26","27y9","true"
"571.2249999633059","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""green""/></svg>","83","stim_present","test","green","right","html-keyboard-response","82","78815","0.0-3.0-0.0-1.27","27y9","true"
"378.629999991972","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""red""/></svg>","76","stim_present","test","red","middle","html-keyboard-response","84","79701","0.0-3.0-0.0-1.28","27y9","true"
"449.8100000200793","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""red""/></svg>","76","stim_present","test","red","left","html-keyboard-response","86","80662","0.0-3.0-0.0-1.29","27y9","true"
"458.9949999935925","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","test","green","middle","html-keyboard-response","88","81631","0.0-3.0-0.0-1.30","27y9","true"
"508.2449999754317","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","90","82659","0.0-3.0-0.0-1.31","27y9","true"
