"rt","stimulus","key_press","type","part","color","position","trial_type","trial_index","time_elapsed","internal_node_id","subject","accuracy"
"670.0000000000073","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","training","red","left","html-keyboard-response","3","35518","0.0-2.0-0.0-1.0","k70m","false"
"517","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","training","red","middle","html-keyboard-response","5","36540","0.0-2.0-0.0-1.1","k70m","false"
"447","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","training","green","middle","html-keyboard-response","7","37491","0.0-2.0-0.0-1.2","k70m","false"
"410","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","76","stim_present","training","green","left","html-keyboard-response","9","38405","0.0-2.0-0.0-1.3","k70m","false"
"339","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","training","green","right","html-keyboard-response","11","39249","0.0-2.0-0.0-1.4","k70m","false"
"429","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","training","red","right","html-keyboard-response","13","40182","0.0-2.0-0.0-1.5","k70m","false"
"363","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","training","red","right","html-keyboard-response","15","41050","0.0-2.0-0.0-1.6","k70m","false"
"385","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","76","stim_present","training","green","left","html-keyboard-response","17","41940","0.0-2.0-0.0-1.7","k70m","false"
"670","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","training","green","right","html-keyboard-response","19","43115","0.0-2.0-0.0-1.8","k70m","false"
"398.0000000000073","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","training","red","left","html-keyboard-response","21","44017","0.0-2.0-0.0-1.9","k70m","false"
"399","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","training","red","middle","html-keyboard-response","23","44921","0.0-2.0-0.0-1.10","k70m","false"
"391","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","training","green","middle","html-keyboard-response","25","45817","0.0-2.0-0.0-1.11","k70m","false"
"368","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","test","green","right","html-keyboard-response","28","54438","0.0-3.0-0.0-1.0","k70m","false"
"360","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","test","red","middle","html-keyboard-response","30","55302","0.0-3.0-0.0-1.1","k70m","false"
"382","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","76","stim_present","test","green","left","html-keyboard-response","32","56187","0.0-3.0-0.0-1.2","k70m","false"
"321","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","test","red","right","html-keyboard-response","34","57012","0.0-3.0-0.0-1.3","k70m","false"
"391.9999999999927","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","76","stim_present","test","red","left","html-keyboard-response","36","57909","0.0-3.0-0.0-1.4","k70m","true"
"368.0000000000073","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","test","green","middle","html-keyboard-response","38","58781","0.0-3.0-0.0-1.5","k70m","false"
"407","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","test","red","left","html-keyboard-response","40","59693","0.0-3.0-0.0-1.6","k70m","false"
"355.9999999999927","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","test","green","middle","html-keyboard-response","42","60552","0.0-3.0-0.0-1.7","k70m","false"
"366","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","test","green","right","html-keyboard-response","44","61423","0.0-3.0-0.0-1.8","k70m","false"
"468","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","test","red","right","html-keyboard-response","46","62396","0.0-3.0-0.0-1.9","k70m","false"
"408","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","76","stim_present","test","green","left","html-keyboard-response","48","63309","0.0-3.0-0.0-1.10","k70m","false"
"408.9999999999927","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","76","stim_present","test","red","middle","html-keyboard-response","50","64222","0.0-3.0-0.0-1.11","k70m","true"
"780.9999999999927","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","test","red","left","html-keyboard-response","52","65507","0.0-3.0-0.0-1.12","k70m","false"
"379","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","54","66389","0.0-3.0-0.0-1.13","k70m","true"
"661","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","test","green","middle","html-keyboard-response","56","67555","0.0-3.0-0.0-1.14","k70m","false"
"394","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","test","red","right","html-keyboard-response","58","68453","0.0-3.0-0.0-1.15","k70m","false"
"351","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","test","red","middle","html-keyboard-response","60","69308","0.0-3.0-0.0-1.16","k70m","false"
"358.00000000001455","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","test","green","right","html-keyboard-response","62","70172","0.0-3.0-0.0-1.17","k70m","false"
"435","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","test","red","left","html-keyboard-response","64","71111","0.0-3.0-0.0-1.18","k70m","false"
"354","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","test","green","right","html-keyboard-response","66","71969","0.0-3.0-0.0-1.19","k70m","false"
"317","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","83","stim_present","test","green","left","html-keyboard-response","68","72790","0.0-3.0-0.0-1.20","k70m","true"
"628","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","test","red","middle","html-keyboard-response","70","73923","0.0-3.0-0.0-1.21","k70m","false"
"440","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","test","red","right","html-keyboard-response","72","74866","0.0-3.0-0.0-1.22","k70m","false"
"411","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","test","green","middle","html-keyboard-response","74","75781","0.0-3.0-0.0-1.23","k70m","false"
"421","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","test","green","right","html-keyboard-response","76","76706","0.0-3.0-0.0-1.24","k70m","false"
"349.00000000001455","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","test","green","middle","html-keyboard-response","78","77559","0.0-3.0-0.0-1.25","k70m","false"
"370","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","test","red","left","html-keyboard-response","80","78433","0.0-3.0-0.0-1.26","k70m","false"
"367.99999999998545","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","test","red","middle","html-keyboard-response","82","79305","0.0-3.0-0.0-1.27","k70m","false"
"423.99999999998545","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","test","red","right","html-keyboard-response","84","80233","0.0-3.0-0.0-1.28","k70m","false"
"372","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","76","stim_present","test","green","left","html-keyboard-response","86","81109","0.0-3.0-0.0-1.29","k70m","false"
"393","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","test","red","middle","html-keyboard-response","88","82006","0.0-3.0-0.0-1.30","k70m","false"
"385","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","test","red","left","html-keyboard-response","90","82895","0.0-3.0-0.0-1.31","k70m","false"
"458","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","test","red","right","html-keyboard-response","92","83857","0.0-3.0-0.0-1.32","k70m","false"
"380","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","76","stim_present","test","green","left","html-keyboard-response","94","84742","0.0-3.0-0.0-1.33","k70m","false"
"354","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","test","green","right","html-keyboard-response","96","85600","0.0-3.0-0.0-1.34","k70m","false"
"319.00000000001455","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","test","green","middle","html-keyboard-response","98","86422","0.0-3.0-0.0-1.35","k70m","false"
"342","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","test","green","middle","html-keyboard-response","101","90317","0.0-3.0-0.1-1.36","k70m","false"
"527.9999999999854","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","test","red","middle","html-keyboard-response","103","91349","0.0-3.0-0.1-1.37","k70m","false"
"440.00000000001455","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","test","green","right","html-keyboard-response","105","92297","0.0-3.0-0.1-1.38","k70m","false"
"411","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","test","red","right","html-keyboard-response","107","93212","0.0-3.0-0.1-1.39","k70m","false"
"410","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","76","stim_present","test","green","left","html-keyboard-response","109","94126","0.0-3.0-0.1-1.40","k70m","false"
"336","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","test","red","left","html-keyboard-response","111","94966","0.0-3.0-0.1-1.41","k70m","false"
"366","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","test","red","middle","html-keyboard-response","113","95837","0.0-3.0-0.1-1.42","k70m","false"
"393","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","test","red","right","html-keyboard-response","115","96733","0.0-3.0-0.1-1.43","k70m","false"
"338","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","test","red","left","html-keyboard-response","117","97576","0.0-3.0-0.1-1.44","k70m","false"
"388","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","76","stim_present","test","green","left","html-keyboard-response","119","98469","0.0-3.0-0.1-1.45","k70m","false"
"366","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","test","green","middle","html-keyboard-response","121","99339","0.0-3.0-0.1-1.46","k70m","false"
"305","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","test","green","right","html-keyboard-response","123","100148","0.0-3.0-0.1-1.47","k70m","false"
"397.00000000001455","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""green""/></svg>","76","stim_present","test","green","left","html-keyboard-response","125","101050","0.0-3.0-0.1-1.48","k70m","false"
"280","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","76","stim_present","test","green","right","html-keyboard-response","127","101833","0.0-3.0-0.1-1.49","k70m","false"
"414","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""347.5"" fill=""red""/></svg>","83","stim_present","test","red","left","html-keyboard-response","129","102751","0.0-3.0-0.1-1.50","k70m","false"
"343","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""green""/></svg>","76","stim_present","test","green","middle","html-keyboard-response","131","103598","0.0-3.0-0.1-1.51","k70m","false"
"377","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""662.75"" fill=""red""/></svg>","83","stim_present","test","red","middle","html-keyboard-response","133","104479","0.0-3.0-0.1-1.52","k70m","false"
"331","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""red""/></svg>","83","stim_present","test","red","right","html-keyboard-response","135","105315","0.0-3.0-0.1-1.53","k70m","false"
"356","<svg height=""645"" width=""1390""><rect height=""64.5"" width=""64.5""y=""290.25""x=""1042.5"" fill=""green""/></svg>","83","stim_present","test","green","right","html-keyboard-response","137","106175","0.0-3.0-0.1-1.54","k70m","true"
