"rt","stimulus","key_press","type","part","color","position","trial_type","trial_index","time_elapsed","internal_node_id","subject","accuracy"
"620.1700000092387","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""green""/></svg>","83","stim_present","training","green","right","html-keyboard-response","3","87942","0.0-2.0-0.0-1.0","xk0b","true"
"522.4999999627471","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""red""/></svg>","76","stim_present","training","red","middle","html-keyboard-response","5","88980","0.0-2.0-0.0-1.1","xk0b","true"
"595.1300000306219","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""red""/></svg>","76","stim_present","training","red","left","html-keyboard-response","7","90086","0.0-2.0-0.0-1.2","xk0b","true"
"515.9599999897182","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","training","green","middle","html-keyboard-response","9","91106","0.0-2.0-0.0-1.3","xk0b","true"
"487.18499997630715","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""red""/></svg>","76","stim_present","training","red","right","html-keyboard-response","11","92095","0.0-2.0-0.0-1.4","xk0b","true"
"528.7749997805804","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""green""/></svg>","83","stim_present","training","green","left","html-keyboard-response","13","93133","0.0-2.0-0.0-1.5","xk0b","true"
"579.0550000965595","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""red""/></svg>","76","stim_present","training","red","right","html-keyboard-response","15","94226","0.0-2.0-0.0-1.6","xk0b","true"
"595.2099999412894","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""1114.5"" fill=""green""/></svg>","83","stim_present","training","green","right","html-keyboard-response","17","95337","0.0-2.0-0.0-1.7","xk0b","true"
"525.8500000927597","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""371.5"" fill=""red""/></svg>","76","stim_present","training","red","left","html-keyboard-response","19","96367","0.0-2.0-0.0-1.8","xk0b","true"
"425.0749999191612","<svg height=""704"" width=""1486""><rect height=""70.4"" width=""70.4""y=""316.8""x=""707.8"" fill=""green""/></svg>","83","stim_present","training","green","middle","html-keyboard-response","21","97307","0.0-2.0-0.0-1.9","xk0b","true"
